Date	Time	V_inf	B_ksi	B_etta
2021-Feb-25 03:57:57.593	2.0844e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 04:07:57.593	2.085e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 04:17:57.593	2.0856e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 04:27:57.593	2.0862e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 04:37:57.593	2.0868e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 04:47:57.593	2.0874e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 04:57:57.593	2.088e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 05:07:57.593	2.0886e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 05:17:57.593	2.0892e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 05:27:57.593	2.0898e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 05:37:57.593	2.0904e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 05:47:57.593	2.091e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 05:57:57.593	2.0916e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 06:07:57.593	2.0922e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 06:17:57.593	2.0928e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 06:27:57.593	2.0934e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 06:37:57.593	2.094e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 06:47:57.593	2.0946e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 06:57:57.593	2.0952e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 07:07:57.593	2.0958e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 07:17:57.593	2.0964e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 07:27:57.593	2.097e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 07:37:57.593	2.0976e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 07:47:57.593	2.0982e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 07:57:57.593	2.0988e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 08:07:57.593	2.0994e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 08:17:57.593	2.1e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 08:27:57.593	2.1006e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 08:37:57.593	2.1012e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 08:47:57.593	2.1018e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 08:57:57.593	2.1024e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 09:07:57.593	2.103e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 09:17:57.593	2.1036e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 09:27:57.593	2.1042e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 09:37:57.593	2.1048e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 09:47:57.593	2.1054e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 09:57:57.593	2.106e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 10:07:57.593	2.1066e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 10:17:57.593	2.1072e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 10:27:57.593	2.1078e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 10:37:57.593	2.1084e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 10:47:57.593	2.109e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 10:57:57.593	2.1096e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 11:07:57.593	2.1102e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 11:17:57.593	2.1108e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 11:27:57.593	2.1114e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 11:37:57.593	2.112e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 11:47:57.593	2.1126e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 11:57:57.593	2.1132e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 12:07:57.593	2.1138e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 12:17:57.593	2.1144e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 12:27:57.593	2.115e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 12:37:57.593	2.1156e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 12:47:57.593	2.1162e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 12:57:57.593	2.1168e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 13:07:57.593	2.1174e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 13:17:57.593	2.118e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 13:27:57.593	2.1186e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 13:37:57.593	2.1192e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 13:47:57.593	2.1198e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 13:57:57.593	2.1204e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 14:07:57.593	2.121e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 14:17:57.593	2.1216e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 14:27:57.593	2.1222e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 14:37:57.593	2.1228e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 14:47:57.593	2.1234e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 14:57:57.593	2.124e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 15:07:57.593	2.1246e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 15:17:57.593	2.1252e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 15:27:57.593	2.1258e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 15:37:57.593	2.1264e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 15:47:57.593	2.127e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 15:57:57.593	2.1276e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 16:07:57.593	2.1282e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 16:17:57.593	2.1288e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 16:27:57.593	2.1294e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 16:37:57.593	2.13e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 16:47:57.593	2.1306e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 16:57:57.593	2.1312e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 17:07:57.593	2.1318e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 17:17:57.593	2.1324e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 17:27:57.593	2.133e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 17:37:57.593	2.1336e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 17:47:57.593	2.1342e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 17:57:57.593	2.1348e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 18:07:57.593	2.1354e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 18:17:57.593	2.136e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 18:27:57.593	2.1366e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 18:37:57.593	2.1372e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 18:47:57.593	2.1378e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 18:57:57.593	2.1384e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 19:07:57.593	2.139e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 19:17:57.593	2.1396e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 19:27:57.593	2.1402e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 19:37:57.593	2.1408e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 19:47:57.593	2.1414e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 19:57:57.593	2.142e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 20:07:57.593	2.1426e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 20:17:57.593	2.1432e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 20:27:57.593	2.1438e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 20:37:57.593	2.1444e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 20:47:57.593	2.145e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 20:57:57.593	2.1456e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 21:07:57.593	2.1462e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 21:17:57.593	2.1468e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 21:27:57.593	2.1474e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 21:37:57.593	2.148e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 21:47:57.593	2.1486e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 21:57:57.593	2.1492e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 22:07:57.593	2.1498e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 22:17:57.593	2.1504e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 22:27:57.593	2.151e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 22:37:57.593	2.1516e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 22:47:57.593	2.1522e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 22:57:57.593	2.1528e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 23:07:57.593	2.1534e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 23:17:57.593	2.154e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 23:27:57.593	2.1546e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 23:37:57.593	2.1552e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 23:47:57.593	2.1558e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 23:57:57.593	2.1564e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 00:07:57.593	2.157e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 00:17:57.593	2.1576e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 00:27:57.593	2.1582e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 00:37:57.593	2.1588e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 00:47:57.593	2.1594e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 00:57:57.593	2.16e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 01:07:57.593	2.1606e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 01:17:57.593	2.1612e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 01:27:57.593	2.1618e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 01:37:57.593	2.1624e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 01:47:57.593	2.163e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 01:57:57.593	2.1636e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 02:07:57.593	2.1642e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 02:17:57.593	2.1648e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 02:27:57.593	2.1654e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 02:37:57.593	2.166e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 02:47:57.593	2.1666e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 02:57:57.593	2.1672e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 03:07:57.593	2.1678e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 03:17:57.593	2.1684e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 03:27:57.593	2.169e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 03:37:57.593	2.1696e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 03:47:57.593	2.1702e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 03:57:57.593	2.1708e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 04:07:57.593	2.1714e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 04:17:57.593	2.172e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 04:27:57.593	2.1726e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 04:37:57.593	2.1732e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 04:47:57.593	2.1738e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 04:57:57.593	2.1744e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 05:07:57.593	2.175e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 05:17:57.593	2.1756e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 05:27:57.593	2.1762e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 05:37:57.593	2.1768e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 05:47:57.593	2.1774e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 05:57:57.593	2.178e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 06:07:57.593	2.1786e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 06:17:57.593	2.1792e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 06:27:57.593	2.1798e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 06:37:57.593	2.1804e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 06:47:57.593	2.181e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 06:57:57.593	2.1816e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 07:07:57.593	2.1822e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 07:17:57.593	2.1828e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 07:27:57.593	2.1834e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 07:37:57.593	2.184e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 07:47:57.593	2.1846e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 07:57:57.593	2.1852e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 08:07:57.593	2.1858e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 08:17:57.593	2.1864e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 08:27:57.593	2.187e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 08:37:57.593	2.1876e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 08:47:57.593	2.1882e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 08:57:57.593	2.1888e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 09:07:57.593	2.1894e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 09:17:57.593	2.19e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 09:27:57.593	2.1906e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 09:37:57.593	2.1912e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 09:47:57.593	2.1918e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 09:57:57.593	2.1924e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 10:07:57.593	2.193e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 10:17:57.593	2.1936e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 10:27:57.593	2.1942e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 10:37:57.593	2.1948e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 10:47:57.593	2.1954e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 10:57:57.593	2.196e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 11:07:57.593	2.1966e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 11:17:57.593	2.1972e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 11:27:57.593	2.1978e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 11:37:57.593	2.1984e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 11:47:57.593	2.199e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 11:57:57.593	2.1996e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 12:07:57.593	2.2002e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 12:17:57.593	2.2008e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 12:27:57.593	2.2014e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 12:37:57.593	2.202e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 12:47:57.593	2.2026e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 12:57:57.593	2.2032e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 13:07:57.593	2.2038e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 13:17:57.593	2.2044e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 13:27:57.593	2.205e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 13:37:57.593	2.2056e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 13:47:57.593	2.2062e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 13:57:57.593	2.2068e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 14:07:57.593	2.2074e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 14:17:57.593	2.208e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 14:27:57.593	2.2086e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 14:37:57.593	2.2092e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 14:47:57.593	2.2098e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 14:57:57.593	2.2104e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 15:07:57.593	2.211e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 15:17:57.593	2.2116e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 15:27:57.593	2.2122e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 15:37:57.593	2.2128e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 15:47:57.593	2.2134e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 15:57:57.593	2.214e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 16:07:57.593	2.2146e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 16:17:57.593	2.2152e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 16:27:57.593	2.2158e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 16:37:57.593	2.2164e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 16:47:57.593	2.217e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 16:57:57.593	2.2176e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 17:07:57.593	2.2182e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 17:17:57.593	2.2188e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 17:27:57.593	2.2194e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 17:37:57.593	2.22e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 17:47:57.593	2.2206e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 17:57:57.593	2.2212e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 18:07:57.593	2.2218e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 18:17:57.593	2.2224e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 18:27:57.593	2.223e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 18:37:57.593	2.2236e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 18:47:57.593	2.2242e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 18:57:57.593	2.2248e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 19:07:57.593	2.2254e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 19:17:57.593	2.226e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 19:27:57.593	2.2266e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 19:37:57.593	2.2272e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 19:47:57.593	2.2278e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 19:57:57.593	2.2284e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 20:07:57.593	2.229e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 20:17:57.593	2.2296e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 20:27:57.593	2.2302e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 20:37:57.593	2.2308e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 20:47:57.593	2.2314e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 20:57:57.593	2.232e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 21:07:57.593	2.2326e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 21:17:57.593	2.2332e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 21:27:57.593	2.2338e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 21:37:57.593	2.2344e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 21:47:57.593	2.235e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 21:57:57.593	2.2356e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 22:07:57.593	2.2362e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 22:17:57.593	2.2368e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 22:27:57.593	2.2374e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 22:37:57.593	2.238e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 22:47:57.593	2.2386e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 22:57:57.593	2.2392e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 23:07:57.593	2.2398e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 23:17:57.593	2.2404e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 23:27:57.593	2.241e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 23:37:57.593	2.2416e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 23:47:57.593	2.2422e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-26 23:57:57.593	2.2428e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 00:07:57.593	2.2434e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 00:17:57.593	2.244e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 00:27:57.593	2.2446e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 00:37:57.593	2.2452e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 00:47:57.593	2.2458e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 00:57:57.593	2.2464e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 01:07:57.593	2.247e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 01:17:57.593	2.2476e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 01:27:57.593	2.2482e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 01:37:57.593	2.2488e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 01:47:57.593	2.2494e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 01:57:57.593	2.25e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 02:07:57.593	2.2506e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 02:17:57.593	2.2512e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 02:27:57.593	2.2518e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 02:37:57.593	2.2524e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 02:47:57.593	2.253e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 02:57:57.593	2.2536e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 03:07:57.593	2.2542e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 03:17:57.593	2.2548e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-27 03:27:57.593	2.2554e+06	-nan(ind)	-nan(ind)	-nan(ind)
